po_id,supplier,order_date,delivery_date,item_category,order_status,quantity,unit_price,negotiated_price,defective_units,compliance,lead_time_days,total_cost,negotiated_total_cost,cost_savings,defect_rate,status_score,status_risk,compliance_score,compliance_risk,risk_score,risk_level
po-00673,delta_logistics,2022-03-05,2022-03-16,electronics,delivered,385,18.23,17.74,0.0,yes,11,7018.55,6829.9,188.65000000000055,0.0,1.0,0.0,1,0,2.75,Low
po-00674,epsilon_group,2022-07-31,2022-08-17,office supplies,delivered,1832,49.01,41.86,52.0,yes,17,89786.31999999999,76687.52,13098.799999999988,2.8384279475982535,1.0,0.0,1,0,5.101528384279476,Low
po-00675,beta_supplies,2023-03-07,2023-03-27,raw materials,delivered,307,95.36,83.63,29.0,yes,20,29275.52,25674.41,3601.1100000000006,9.446254071661238,1.0,0.0,1,0,7.833876221498372,Low
po-00676,epsilon_group,2023-02-03,2023-02-08,office supplies,delivered,546,101.2,97.82,21.0,yes,5,55255.200000000004,53409.719999999994,1845.4800000000105,3.8461538461538463,1.0,0.0,1,0,2.4038461538461537,Low
po-00677,delta_logistics,2023-08-22,2023-09-11,raw materials,delivered,945,57.01,55.14,147.0,no,20,53874.45,52107.3,1767.1499999999942,15.555555555555555,1.0,0.0,0,100,29.666666666666664,High
po-00678,delta_logistics,2023-12-14,2023-12-27,mro,pending,209,72.71,64.34,39.0,yes,13,15196.39,13447.060000000001,1749.329999999998,18.660287081339714,0.3,70.0,1,0,26.348086124401913,High
po-00679,beta_supplies,2022-01-21,2022-02-13,packaging,delivered,1548,25.03,22.87,0.0,yes,23,38746.44,35402.76,3343.6800000000003,0.0,1.0,0.0,1,0,5.75,Low
po-00680,delta_logistics,2023-08-13,2023-08-23,raw materials,delivered,901,108.63,106.3,141.0,yes,10,97875.62999999999,95776.3,2099.329999999987,15.64927857935627,1.0,0.0,1,0,7.194783573806881,Low
po-00681,epsilon_group,2023-01-25,2023-02-11,packaging,delivered,1737,32.7,31.02,48.0,yes,17,56799.9,53881.74,2918.1600000000035,2.763385146804836,1.0,0.0,1,0,5.079015544041451,Low
po-00682,beta_supplies,2023-05-04,2023-05-22,raw materials,delivered,1981,102.43,90.99,204.0,yes,18,202913.83000000002,180251.19,22662.640000000014,10.297829379101465,1.0,0.0,1,0,7.589348813730439,Low
po-00683,epsilon_group,2022-01-07,2022-01-26,mro,pending,739,68.47,66.09,19.0,yes,19,50599.33,48840.51,1758.8199999999997,2.571041948579161,0.3,70.0,1,0,23.02131258457375,Medium
po-00684,beta_supplies,2022-12-27,2022-12-28,raw materials,delivered,1748,68.25,62.84,171.0,yes,1,119301.0,109844.32,9456.679999999993,9.782608695652174,1.0,0.0,1,0,3.184782608695652,Low
po-00685,delta_logistics,2022-11-02,2022-11-06,office supplies,cancelled,429,58.95,55.35,59.0,no,4,25289.550000000003,23745.15,1544.4000000000015,13.752913752913754,0.0,100.0,0,100,50.12587412587413,High
po-00686,gamma_co,2023-02-04,2022-02-13,electronics,delivered,1618,32.76,28.41,62.0,yes,-356,53005.68,45967.38,7038.300000000003,3.8318912237330034,1.0,0.0,1,0,-87.8504326328801,
po-00687,beta_supplies,2023-03-06,2023-03-07,packaging,delivered,1006,27.7,23.66,101.0,no,1,27866.2,23801.96,4064.2400000000016,10.03976143141153,1.0,0.0,0,100,23.26192842942346,Medium
po-00688,beta_supplies,2023-07-06,2023-07-15,electronics,partially delivered,740,32.53,29.35,84.0,yes,9,24072.2,21719.0,2353.2000000000007,11.351351351351353,0.5,50.0,1,0,18.155405405405403,Medium
po-00689,gamma_co,2023-07-14,2022-02-13,raw materials,delivered,1500,29.19,27.24,72.0,yes,-516,43785.0,40860.0,2925.0,4.8,1.0,0.0,1,0,-127.56,
po-00690,delta_logistics,2023-09-10,2023-09-29,office supplies,cancelled,1686,88.18,77.15,0.0,yes,19,148671.48,130074.90000000001,18596.58,0.0,0.0,100.0,1,0,29.75,High
po-00691,epsilon_group,2022-08-14,2022-08-16,raw materials,cancelled,1341,42.96,41.75,39.0,yes,2,57609.36,55986.75,1622.6100000000006,2.9082774049217,0.0,100.0,1,0,26.37248322147651,High
po-00692,alpha_inc,2023-05-15,2023-05-21,mro,cancelled,1908,16.42,15.31,36.0,yes,6,31329.360000000004,29211.48,2117.8800000000047,1.8867924528301887,0.0,100.0,1,0,27.066037735849058,High
po-00693,gamma_co,2022-08-13,2022-09-02,mro,partially delivered,1650,100.62,90.45,85.0,yes,20,166023.0,149242.5,16780.5,5.151515151515151,0.5,50.0,1,0,19.045454545454547,Medium
po-00694,alpha_inc,2022-10-07,2022-10-20,mro,delivered,1490,93.57,81.68,29.0,yes,13,139419.3,121703.20000000001,17716.099999999977,1.9463087248322148,1.0,0.0,1,0,3.8338926174496644,Low
po-00695,delta_logistics,2023-03-23,2023-03-31,raw materials,delivered,1241,100.04,97.56,187.0,yes,8,124149.64000000001,121071.96,3077.6800000000076,15.068493150684931,1.0,0.0,1,0,6.520547945205479,Low
po-00696,beta_supplies,2023-05-13,2023-05-17,mro,delivered,1915,107.51,102.66,184.0,yes,4,205881.65000000002,196593.9,9287.75000000003,9.608355091383812,1.0,0.0,1,0,3.8825065274151433,Low
po-00697,beta_supplies,2022-01-30,2022-02-14,raw materials,delivered,1116,25.65,24.28,121.0,yes,15,28625.399999999998,27096.48,1528.9199999999983,10.842293906810035,1.0,0.0,1,0,7.00268817204301,Low
po-00698,delta_logistics,2023-02-03,2023-02-08,raw materials,delivered,1629,48.63,43.28,260.0,yes,5,79218.27,70503.12,8715.150000000009,15.960712093308778,1.0,0.0,1,0,6.038213627992634,Low
po-00699,epsilon_group,2022-12-11,2022-12-18,office supplies,delivered,334,82.54,74.63,0.0,yes,7,27568.36,24926.42,2641.9400000000023,0.0,1.0,0.0,1,0,1.75,Low
po-00700,epsilon_group,2023-11-16,2023-12-06,packaging,delivered,446,80.63,70.37,0.0,yes,20,35960.979999999996,31385.02,4575.9599999999955,0.0,1.0,0.0,1,0,5.0,Low
po-00701,delta_logistics,2023-11-27,2022-02-13,electronics,delivered,61,26.47,24.62,6.0,yes,-652,1614.6699999999998,1501.8200000000002,112.84999999999968,9.836065573770492,1.0,0.0,1,0,-160.04918032786884,
po-00702,delta_logistics,2023-02-19,2023-02-21,packaging,delivered,1680,88.85,87.53,0.0,yes,2,149268.0,147050.4,2217.600000000006,0.0,1.0,0.0,1,0,0.5,Low
po-00703,delta_logistics,2022-06-19,2022-07-06,electronics,delivered,1375,30.95,30.02,223.0,yes,17,42556.25,41277.5,1278.75,16.21818181818182,1.0,0.0,1,0,9.115454545454545,Low
po-00704,delta_logistics,2023-04-24,2023-05-05,electronics,partially delivered,1971,32.4,30.48,321.0,yes,11,63860.399999999994,60076.08,3784.3199999999924,16.28614916286149,0.5,50.0,1,0,20.135844748858446,Medium
po-00705,delta_logistics,2022-05-11,2022-02-13,raw materials,pending,1326,59.49,56.21,0.0,yes,-87,78883.74,74534.46,4349.279999999999,0.0,0.3,70.0,1,0,-4.25,
po-00706,delta_logistics,2023-09-30,2023-10-13,mro,cancelled,548,69.7,61.87,90.0,yes,13,38195.6,33904.76,4290.8399999999965,16.423357664233578,0.0,100.0,1,0,33.17700729927007,High
po-00707,beta_supplies,2023-07-01,2023-07-07,mro,delivered,803,67.81,61.53,78.0,yes,6,54451.43,49408.590000000004,5042.8399999999965,9.71357409713574,1.0,0.0,1,0,4.4140722291407215,Low
po-00708,alpha_inc,2022-01-28,2022-02-15,mro,delivered,84,18.23,15.55,0.0,yes,18,1531.32,1306.2,225.1199999999999,0.0,1.0,0.0,1,0,4.5,Low
po-00709,epsilon_group,2023-02-08,2023-02-20,packaging,delivered,776,94.75,90.89,19.0,yes,12,73526.0,70530.64,2995.3600000000006,2.448453608247423,1.0,0.0,1,0,3.734536082474227,Low
po-00710,alpha_inc,2023-08-30,2023-09-08,mro,delivered,898,37.12,35.54,18.0,no,9,33333.759999999995,31914.92,1418.8399999999965,2.0044543429844097,1.0,0.0,0,100,22.851336302895323,Medium
po-00711,beta_supplies,2023-08-01,2023-08-08,office supplies,cancelled,139,23.71,20.18,14.0,yes,7,3295.69,2805.02,490.6700000000001,10.071942446043165,0.0,100.0,1,0,29.77158273381295,High
po-00712,gamma_co,2023-11-10,2022-02-13,raw materials,delivered,825,99.89,97.65,30.0,yes,-635,82409.25,80561.25,1848.0,3.6363636363636362,1.0,0.0,1,0,-157.6590909090909,
po-00713,alpha_inc,2022-01-28,2022-02-07,mro,delivered,654,96.01,90.31,10.0,yes,10,62790.54,59062.74,3727.800000000003,1.529051987767584,1.0,0.0,1,0,2.958715596330275,Low
po-00714,gamma_co,2022-03-27,2022-04-06,mro,delivered,1995,88.47,82.65,87.0,no,10,176497.65,164886.75,11610.899999999994,4.360902255639098,1.0,0.0,0,100,23.80827067669173,Medium
po-00715,beta_supplies,2023-10-21,2023-10-28,mro,delivered,1019,91.56,77.93,111.0,no,7,93299.64,79410.67000000001,13888.969999999987,10.893032384690873,1.0,0.0,0,100,25.017909715407264,High
po-00716,epsilon_group,2023-03-15,2023-03-31,packaging,pending,1675,73.8,65.34,42.0,yes,16,123615.0,109444.5,14170.5,2.5074626865671643,0.3,70.0,1,0,22.25223880597015,Medium
po-00717,gamma_co,2022-05-19,2022-05-31,raw materials,pending,1071,60.77,58.5,0.0,yes,12,65084.670000000006,62653.5,2431.1700000000055,0.0,0.3,70.0,1,0,20.5,Medium
po-00718,beta_supplies,2023-04-18,2023-04-27,office supplies,delivered,467,19.17,17.11,49.0,yes,9,8952.390000000001,7990.37,962.0200000000013,10.492505353319057,1.0,0.0,1,0,5.397751605995717,Low
po-00719,delta_logistics,2022-07-06,2022-07-25,mro,pending,164,48.16,47.46,27.0,yes,19,7898.24,7783.4400000000005,114.79999999999927,16.463414634146343,0.3,70.0,1,0,27.1890243902439,High
po-00720,epsilon_group,2022-02-21,2022-03-06,electronics,cancelled,666,43.76,41.13,18.0,yes,13,29144.16,27392.58,1751.579999999998,2.7027027027027026,0.0,100.0,1,0,29.06081081081081,High
po-00721,delta_logistics,2022-09-24,2022-10-07,packaging,partially delivered,1976,34.71,31.56,286.0,no,13,68586.96,62362.56,6224.400000000009,14.473684210526317,0.5,50.0,0,100,40.09210526315789,High
po-00722,epsilon_group,2023-01-24,2023-01-29,mro,delivered,1269,79.61,71.86,47.0,yes,5,101025.09,91190.34,9834.75,3.7037037037037033,1.0,0.0,1,0,2.3611111111111107,Low
po-00723,epsilon_group,2022-12-02,2022-12-12,mro,delivered,875,57.63,51.8,16.0,yes,10,50426.25,45325.0,5101.25,1.8285714285714287,1.0,0.0,1,0,3.0485714285714285,Low
po-00724,alpha_inc,2022-08-05,2022-02-13,packaging,partially delivered,1574,17.9,15.85,31.0,yes,-173,28174.6,24947.899999999998,3226.7000000000007,1.9695044472681067,0.5,50.0,1,0,-30.159148665819565,
po-00725,epsilon_group,2023-04-11,2023-04-26,office supplies,partially delivered,1699,32.05,29.34,69.0,yes,15,54452.95,49848.659999999996,4604.290000000001,4.061212477928193,0.5,50.0,1,0,17.468363743378458,Medium
po-00726,alpha_inc,2022-12-01,2022-12-17,electronics,delivered,1566,75.43,71.27,27.0,yes,16,118123.38,111608.81999999999,6514.560000000012,1.7241379310344827,1.0,0.0,1,0,4.517241379310345,Low
po-00727,gamma_co,2022-12-12,2022-12-30,electronics,delivered,1148,17.78,17.16,61.0,yes,18,20411.440000000002,19699.68,711.760000000002,5.313588850174216,1.0,0.0,1,0,6.094076655052264,Low
po-00728,epsilon_group,2023-01-24,2023-02-11,office supplies,delivered,462,91.81,83.14,11.0,yes,18,42416.22,38410.68,4005.540000000001,2.380952380952381,1.0,0.0,1,0,5.214285714285714,Low
po-00729,gamma_co,2022-10-12,2022-10-17,packaging,delivered,1449,57.02,49.28,71.0,yes,5,82621.98000000001,71406.72,11215.26000000001,4.899930986887509,1.0,0.0,1,0,2.7199792960662528,Low
po-00730,epsilon_group,2023-03-08,2023-03-27,mro,delivered,1493,56.98,52.51,43.0,yes,19,85071.14,78397.43,6673.710000000006,2.8801071667782985,1.0,0.0,1,0,5.6140321500334895,Low
po-00731,alpha_inc,2022-09-16,2022-09-18,office supplies,delivered,778,65.85,62.08,0.0,no,2,51231.299999999996,48298.24,2933.0599999999977,0.0,1.0,0.0,0,100,20.5,Medium
po-00732,delta_logistics,2022-03-25,2022-04-11,packaging,partially delivered,1350,85.06,82.34,0.0,no,17,114831.0,111159.0,3672.0,0.0,0.5,50.0,0,100,36.75,High
po-00733,epsilon_group,2023-04-27,2023-05-05,packaging,delivered,1070,44.4,40.07,26.0,yes,8,47508.0,42874.9,4633.0999999999985,2.4299065420560746,1.0,0.0,1,0,2.7289719626168223,Low
po-00734,beta_supplies,2022-01-20,2022-02-03,packaging,pending,810,71.02,66.8,73.0,yes,14,57526.2,54108.0,3418.199999999997,9.012345679012345,0.3,70.0,1,0,23.703703703703702,Medium
po-00735,delta_logistics,2023-07-07,2023-07-23,packaging,cancelled,725,66.4,62.1,118.0,yes,16,48140.00000000001,45022.5,3117.5000000000073,16.275862068965516,0.0,100.0,1,0,33.88275862068966,High
po-00736,alpha_inc,2022-02-23,2022-02-28,electronics,delivered,1467,34.2,30.5,25.0,yes,5,50171.4,44743.5,5427.9000000000015,1.7041581458759374,1.0,0.0,1,0,1.7612474437627812,Low
po-00737,beta_supplies,2022-12-25,2023-01-12,packaging,delivered,1942,93.98,81.31,198.0,yes,18,182509.16,157904.02000000002,24605.139999999985,10.1956745623069,1.0,0.0,1,0,7.55870236869207,Low
po-00738,gamma_co,2022-08-18,2022-02-13,office supplies,delivered,506,84.63,72.69,20.0,yes,-186,42822.78,36781.14,6041.639999999999,3.9525691699604746,1.0,0.0,1,0,-45.31422924901186,
po-00739,alpha_inc,2023-10-28,2023-11-13,mro,delivered,969,76.53,75.64,30.0,yes,16,74157.57,73295.16,862.4100000000035,3.0959752321981426,1.0,0.0,1,0,4.928792569659443,Low
po-00740,delta_logistics,2022-03-12,2022-03-19,mro,delivered,241,87.42,82.15,0.0,yes,7,21068.22,19798.15,1270.0699999999997,0.0,1.0,0.0,1,0,1.75,Low
po-00741,gamma_co,2023-10-30,2023-11-09,raw materials,delivered,788,97.3,94.44,32.0,yes,10,76672.4,74418.72,2253.679999999993,4.060913705583756,1.0,0.0,1,0,3.718274111675127,Low
po-00742,gamma_co,2022-02-11,2022-02-13,office supplies,delivered,1762,74.12,65.71,94.0,yes,2,130599.44,115781.01999999999,14818.420000000013,5.334846765039727,1.0,0.0,1,0,2.1004540295119183,Low
po-00743,alpha_inc,2022-02-01,2022-02-13,raw materials,pending,1172,85.76,81.43,25.0,yes,12,100510.72,95435.96,5074.759999999995,2.1331058020477816,0.3,70.0,1,0,21.139931740614333,Medium
po-00744,delta_logistics,2022-09-11,2022-09-30,office supplies,delivered,1621,75.68,73.78,226.0,no,19,122677.28000000001,119597.38,3079.9000000000087,13.942011104256633,1.0,0.0,0,100,28.93260333127699,High
po-00745,alpha_inc,2022-07-24,2022-07-26,packaging,delivered,1027,73.35,65.42,24.0,no,2,75330.45,67186.34,8144.110000000001,2.3369036027263874,1.0,0.0,0,100,21.201071080817915,Medium
po-00746,beta_supplies,2022-01-21,2022-02-13,raw materials,delivered,1058,65.68,57.21,101.0,yes,23,69489.44,60528.18,8961.260000000002,9.546313799621927,1.0,0.0,1,0,8.613894139886579,Low
po-00747,beta_supplies,2023-09-29,2023-10-05,packaging,delivered,145,85.52,81.86,11.0,no,6,12400.4,11869.7,530.6999999999989,7.586206896551724,1.0,0.0,0,100,23.775862068965516,Medium
po-00748,epsilon_group,2022-06-06,2022-02-13,office supplies,delivered,1737,24.88,24.28,46.0,yes,-113,43216.56,42174.36,1042.199999999997,2.648244099021301,1.0,0.0,1,0,-27.45552677029361,
po-00749,gamma_co,2022-09-02,2022-09-15,electronics,delivered,712,92.85,89.39,43.0,yes,13,66109.2,63645.68,2463.519999999997,6.03932584269663,1.0,0.0,1,0,5.061797752808989,Low
po-00750,epsilon_group,2022-05-10,2022-05-16,electronics,delivered,1263,90.24,86.84,28.0,yes,6,113973.12,109678.92,4294.199999999997,2.2169437846397466,1.0,0.0,1,0,2.165083135391924,Low
po-00751,delta_logistics,2023-04-30,2022-02-13,electronics,delivered,1809,13.58,12.68,0.0,no,-441,24566.22,22938.12,1628.1000000000022,0.0,1.0,0.0,0,100,-90.25,
po-00752,beta_supplies,2023-11-17,2022-02-13,electronics,cancelled,86,93.6,88.22,5.0,yes,-642,8049.599999999999,7586.92,462.6799999999994,5.813953488372093,0.0,100.0,1,0,-133.75581395348837,
po-00753,epsilon_group,2022-04-28,2022-02-13,mro,delivered,1853,21.92,20.72,0.0,yes,-74,40617.76,38394.159999999996,2223.600000000006,0.0,1.0,0.0,1,0,-18.5,
po-00754,beta_supplies,2023-08-01,2023-08-02,electronics,delivered,1442,43.98,41.82,140.0,no,1,63419.159999999996,60304.44,3114.719999999994,9.70873786407767,1.0,0.0,0,100,23.1626213592233,Medium
po-00755,beta_supplies,2022-08-12,2022-09-01,office supplies,pending,1768,79.61,74.97,207.0,no,20,140750.48,132546.96,8203.520000000019,11.70814479638009,0.3,70.0,0,100,46.012443438914026,High
po-00756,beta_supplies,2023-04-22,2023-05-03,electronics,partially delivered,1598,26.3,26.03,154.0,no,11,42027.4,41595.94,431.4599999999991,9.637046307884855,0.5,50.0,0,100,38.14111389236545,High
po-00757,alpha_inc,2023-12-18,2024-01-05,mro,cancelled,328,93.23,82.63,6.0,yes,18,30579.440000000002,27102.64,3476.800000000003,1.8292682926829267,0.0,100.0,1,0,30.048780487804876,High
po-00758,epsilon_group,2022-09-20,2022-09-25,packaging,delivered,266,88.29,80.22,4.0,yes,5,23485.140000000003,21338.52,2146.6200000000026,1.5037593984962405,1.0,0.0,1,0,1.7011278195488722,Low
po-00759,gamma_co,2023-01-13,2023-01-28,raw materials,delivered,916,59.01,53.37,47.0,yes,15,54053.159999999996,48886.92,5166.239999999998,5.131004366812228,1.0,0.0,1,0,5.289301310043668,Low
po-00760,epsilon_group,2022-06-21,2022-06-25,packaging,cancelled,922,10.84,9.27,29.0,yes,4,9994.48,8546.94,1447.539999999999,3.14533622559653,0.0,100.0,1,0,26.94360086767896,High
po-00761,gamma_co,2023-09-13,2023-09-28,packaging,delivered,1871,39.42,37.41,101.0,no,15,73754.82,69994.11,3760.7100000000064,5.398182789951898,1.0,0.0,0,100,25.369454836985568,High
po-00762,epsilon_group,2023-09-14,2023-09-20,raw materials,delivered,1346,72.08,67.04,38.0,yes,6,97019.68,90235.84000000001,6783.839999999982,2.823179791976226,1.0,0.0,1,0,2.346953937592868,Low
po-00763,epsilon_group,2022-04-28,2022-05-09,electronics,delivered,1954,99.78,87.47,57.0,yes,11,194970.12,170916.38,24053.73999999999,2.9170931422722624,1.0,0.0,1,0,3.6251279426816785,Low
po-00764,beta_supplies,2022-06-17,2022-07-06,electronics,delivered,111,68.53,65.22,11.0,yes,19,7606.83,7239.42,367.40999999999985,9.90990990990991,1.0,0.0,1,0,7.722972972972973,Low
po-00765,gamma_co,2022-11-15,2022-11-22,office supplies,pending,645,35.05,30.88,27.0,yes,7,22607.249999999996,19917.6,2689.649999999998,4.186046511627907,0.3,70.0,1,0,20.50581395348837,Medium
po-00766,gamma_co,2022-04-21,2022-05-04,electronics,cancelled,1953,68.07,62.95,87.0,yes,13,132940.71,122941.35,9999.359999999986,4.45468509984639,0.0,100.0,1,0,29.586405529953918,High
po-00767,gamma_co,2023-08-16,2023-09-02,electronics,delivered,778,64.17,61.6,47.0,yes,17,49924.26,47924.8,1999.4599999999991,6.041131105398458,1.0,0.0,1,0,6.062339331619537,Low
po-00768,epsilon_group,2022-01-27,2022-02-09,office supplies,delivered,1415,80.19,78.34,0.0,yes,13,113468.84999999999,110851.1,2617.7499999999854,0.0,1.0,0.0,1,0,3.25,Low
po-00769,gamma_co,2022-11-16,2022-11-22,raw materials,delivered,446,20.61,19.46,14.0,yes,6,9192.06,8679.16,512.8999999999996,3.1390134529147984,1.0,0.0,1,0,2.4417040358744395,Low
po-00770,epsilon_group,2023-08-13,2022-02-13,office supplies,delivered,748,85.95,79.16,32.0,yes,-546,64290.6,59211.68,5078.919999999998,4.27807486631016,1.0,0.0,1,0,-135.21657754010695,
po-00771,alpha_inc,2023-11-25,2023-12-03,electronics,pending,1092,65.17,63.11,21.0,yes,8,71165.64,68916.12,2249.520000000004,1.9230769230769231,0.3,70.0,1,0,20.076923076923077,Medium
po-00772,beta_supplies,2023-01-20,2023-02-02,electronics,delivered,226,102.47,99.16,28.0,yes,13,23158.22,22410.16,748.0600000000013,12.389380530973451,1.0,0.0,1,0,6.966814159292035,Low
po-00773,delta_logistics,2023-02-11,2023-02-20,electronics,delivered,1685,43.42,42.24,262.0,yes,9,73162.7,71174.40000000001,1988.2999999999884,15.548961424332344,1.0,0.0,1,0,6.914688427299703,Low
po-00774,alpha_inc,2022-07-23,2022-02-13,office supplies,delivered,445,68.94,60.35,7.0,yes,-160,30678.3,26855.75,3822.5499999999993,1.5730337078651686,1.0,0.0,1,0,-39.52808988764045,
po-00775,gamma_co,2022-03-19,2022-04-07,raw materials,delivered,494,94.82,81.89,29.0,yes,19,46841.079999999994,40453.66,6387.419999999991,5.870445344129554,1.0,0.0,1,0,6.511133603238866,Low
po-00776,beta_supplies,2023-08-30,2023-09-11,mro,delivered,1306,21.05,18.27,128.0,yes,12,27491.3,23860.62,3630.6800000000003,9.80091883614089,1.0,0.0,1,0,5.940275650842267,Low
po-00777,beta_supplies,2023-12-09,2023-12-11,office supplies,delivered,1988,105.2,93.23,187.0,yes,2,209137.6,185341.24000000002,23796.359999999986,9.406438631790746,1.0,0.0,1,0,3.3219315895372237,Low
